Time1 Bin1 Time2 Bin2 Hash
65 190 65 236 199471104
65 190 71 233 199468038
65 190 72 162 199395335
65 190 73 162 199395336
65 190 73 162 199395336
65 190 74 205 199439369
65 190 75 205 199439370
65 190 75 205 199439370
65 162 65 162 170035200
65 162 71 125 169997318
65 162 72 111 169982983
65 162 72 111 169982983
65 162 72 162 170035207
65 162 73 162 170035208
65 162 73 162 170035208
65 162 74 205 170079241
65 162 75 205 170079242
65 162 75 205 170079242
65 162 80 120 169992207
65 162 80 156 170029071
65 162 71 125 169997318
65 162 72 111 169982983
65 162 72 111 169982983
65 162 72 162 170035207
65 162 73 162 170035208
65 162 73 162 170035208
65 162 74 205 170079241
65 162 75 205 170079242
65 162 75 205 170079242
65 162 80 120 169992207
65 162 80 156 170029071
65 236 71 233 247702534
65 236 74 205 247673865
65 236 75 205 247673866
65 236 75 205 247673866
65 236 75 291 247761930
65 236 80 263 247733263
65 236 80 286 247756815
71 343 75 291 359959556
71 343 80 286 359954441
71 343 80 344 360013833
71 125 72 111 131185665
71 125 72 111 131185665
71 125 72 79 131152897
71 125 72 162 131237889
71 125 73 162 131237890
71 125 73 162 131237890
71 125 80 120 131194889
71 125 80 156 131231753
71 125 81 120 131194890
71 125 81 120 131194890
71 125 81 156 131231754
71 233 74 205 244528131
71 233 75 205 244528132
71 233 75 205 244528132
71 233 75 291 244616196
71 233 80 263 244587529
71 233 80 286 244611081
72 111 72 111 116505600
72 111 72 79 116472832
72 111 72 162 116557824
72 111 73 162 116557825
72 111 73 162 116557825
72 111 80 120 116514824
72 111 80 156 116551688
72 111 81 120 116514825
72 111 81 120 116514825
72 111 81 156 116551689
72 111 81 156 116551689
72 111 72 79 116472832
72 111 72 162 116557824
72 111 73 162 116557825
72 111 73 162 116557825
72 111 80 120 116514824
72 111 80 156 116551688
72 111 81 120 116514825
72 111 81 120 116514825
72 111 81 156 116551689
72 111 81 156 116551689
72 79 80 120 82960392
72 79 81 120 82960393
72 79 81 120 82960393
72 162 73 162 170035201
72 162 73 162 170035201
72 162 74 205 170079234
72 162 75 205 170079235
72 162 75 205 170079235
72 162 80 120 169992200
72 162 80 156 170029064
72 162 81 120 169992201
72 162 81 120 169992201
72 162 81 156 170029065
72 162 81 156 170029065
72 162 82 205 170079242
72 162 83 205 170079243
72 162 83 205 170079243
73 162 73 162 170035200
73 162 74 205 170079233
73 162 75 205 170079234
73 162 75 205 170079234
73 162 80 120 169992199
73 162 80 156 170029063
73 162 81 120 169992200
73 162 81 120 169992200
73 162 81 156 170029064
73 162 81 156 170029064
73 162 82 205 170079241
73 162 83 205 170079242
73 162 83 205 170079242
73 162 74 205 170079233
73 162 75 205 170079234
73 162 75 205 170079234
73 162 80 120 169992199
73 162 80 156 170029063
73 162 81 120 169992200
73 162 81 120 169992200
73 162 81 156 170029064
73 162 81 156 170029064
73 162 82 205 170079241
73 162 83 205 170079242
73 162 83 205 170079242
73 162 91 156 170029074
74 205 75 205 215168001
74 205 75 205 215168001
74 205 80 156 215117830
74 205 81 156 215117831
74 205 81 156 215117831
74 205 82 205 215168008
74 205 83 205 215168009
74 205 83 205 215168009
74 205 91 156 215117841
74 205 93 257 215221267
75 205 75 205 215168000
75 205 80 156 215117829
75 205 81 156 215117830
75 205 81 156 215117830
75 205 82 205 215168007
75 205 83 205 215168008
75 205 83 205 215168008
75 205 91 156 215117840
75 205 93 257 215221266
75 205 95 196 215158804
75 205 80 156 215117829
75 205 81 156 215117830
75 205 81 156 215117830
75 205 82 205 215168007
75 205 83 205 215168008
75 205 83 205 215168008
75 205 91 156 215117840
75 205 93 257 215221266
75 205 95 196 215158804
75 291 80 263 305404933
75 291 80 286 305428485
75 291 80 344 305487877
75 291 93 257 305398802
75 291 99 339 305482776
80 120 80 156 125988864
80 120 81 120 125952001
80 120 81 120 125952001
80 120 81 156 125988865
80 120 81 156 125988865
80 120 86 67 125897734
80 120 91 156 125988875
80 120 97 116 125947921
80 120 99 118 125949971
80 263 80 286 276068352
80 263 93 257 276038669
80 286 93 257 300155917
80 286 99 339 300239891
80 286 99 303 300203027
80 156 81 120 163700737
80 156 81 120 163700737
80 156 81 156 163737601
80 156 81 156 163737601
80 156 82 205 163787778
80 156 83 205 163787779
80 156 83 205 163787779
80 156 91 156 163737611
80 156 95 196 163778575
80 156 97 116 163696657
80 156 99 118 163698707
80 156 99 118 163698707
80 156 99 149 163730451
80 344 99 339 361057299
80 344 99 303 361020435
81 120 81 120 125952000
81 120 81 156 125988864
81 120 81 156 125988864
81 120 86 67 125897733
81 120 91 156 125988874
81 120 97 116 125947920
81 120 99 118 125949970
81 120 99 118 125949970
81 120 99 149 125981714
81 120 99 149 125981714
81 120 81 156 125988864
81 120 81 156 125988864
81 120 86 67 125897733
