Event Bin Frequency Volume
104 340 7299.7974 5.065098
105 57 1230.8678 8.953574
105 123 2660.3296 6.8842854
105 144 3088.38 4.251877
105 202 4355.6387 7.473622
105 261 5626.4575 4.9555664
105 287 6173.8315 6.608944
105 337 7258.3345 4.4135466
106 58 1238.8062 7.8210974
106 115 2475.1382 6.0425735
106 140 3008.7847 6.205152
106 195 4204.3984 6.9494395
106 261 5630.814 4.511528
106 299 6441.8525 4.9839907
106 335 7222.3145 4.6715827
107 70 1521.2184 5.333865
107 104 2243.268 5.2258296
107 149 3201.4622 5.0216184
107 222 4784.272 5.345614
107 254 5453.485 4.511628
107 287 6181.5264 7.8149986
107 327 7025.45 4.5048776
108 48 1043.2334 6.7714357
108 105 2252.3428 5.3848324
108 151 3251.4634 4.525048
108 194 4173.3535 4.9933524
108 243 5237.6025 4.0390143
108 319 6864.8955 5.301542
108 345 7412.518 3.4660451
109 57 1219.9624 10.336948
109 116 2494.5703 3.985726
109 152 3280.2754 7.124264
109 198 4257.4775 4.810658
109 266 5715.649 4.4817696
109 288 6198.035 5.8959274
109 334 7193.433 5.490428
110 58 1244.3921 10.751537
110 116 2494.176 12.064216
110 163 3526.2397 7.357421
110 196 4213.523 6.6572266
110 255 5490.5845 4.8953257
110 306 6601.9204 4.818447
110 350 7518.746 6.478558
111 45 947.49243 21.365421
111 90 1943.9137 13.2416115
111 146 3125.5237 7.817843
111 217 4660.3 6.492205
111 253 5462.5776 3.4821486
111 301 6485.562 5.323181
111 349 7517.553 4.6945286
112 36 774.65875 27.82737
112 77 1653.218 10.820282
112 98 2107.1174 10.243702
112 155 3341.7212 8.710798
112 193 4158.1216 5.7630124
112 248 5355.133 6.7854724
112 312 6723.821 6.6100135
112 333 7175.1597 4.2220855
113 72 1548.0754 15.63137
113 120 2584.8591 11.196523
113 147 3158.8408 10.226341
113 225 4850.776 8.856395
113 248 5335.674 8.40307
113 313 6723.6274 10.119203
113 333 7176.7617 5.8661413
114 36 768.4406 23.512726
114 72 1547.5778 11.875893
114 108 2343.0225 10.239349
114 147 3168.8708 8.580206
114 199 4281.6636 8.736645
114 247 5333.2754 6.8240833
114 313 6733.566 8.28188
114 337 7249.069 5.8427215
115 36 775.98694 23.781279
115 73 1587.3065 12.109683
115 123 2644.2925 7.713574
115 182 3923.573 6.1501293
115 226 4859.5615 10.9802475
115 269 5789.1562 10.71682
115 314 6756.136 6.8754983
115 334 7185.3965 5.020751
116 36 776.18097 21.840853
116 68 1455.803 7.266545
116 116 2498.5095 8.0443945
116 160 3444.6128 4.4735603
116 188 4054.3818 5.879771
116 238 5129.877 5.6900973
116 317 6824.445 6.5011697
116 363 7814.9214 5.4194484
117 46 1006.3809 18.336243
117 137 2955.7034 11.028756
117 179 3865.8115 7.0067377
117 218 4678.5273 8.0962105
117 240 5166.426 4.389188
117 314 6776.573 7.739709
117 343 7390.88 5.0157065
118 90 1950.0839 11.291552
118 112 2398.8767 8.5054655
118 141 3034.8936 6.709279
118 216 4657.311 8.2687
118 276 5937.497 11.644825
118 315 6768.935 6.2685413
118 340 7319.7915 5.0982165
119 46 1002.0972 23.05635
119 111 2394.6272 11.092176
119 141 3032.056 7.1673484
119 197 4238.6357 5.197983
119 255 5497.019 7.257878
119 320 6911.6367 5.0908966
119 372 8014.267 5.0170717
120 31 665.8071 22.16476
120 72 1549.0944 12.18004
120 101 2169.4773 7.2896705
120 174 3751.4585 5.1907907
120 198 4262.663 5.1280537
120 247 5326.6045 3.6399148
120 291 6274.234 4.6179824
120 333 7175.01 9.110974
121 31 663.45544 24.146896
121 77 1656.9363 12.146579
121 108 2318.6152 8.876603
121 159 3422.272 7.6144996
121 193 4168.7314 5.5690784
121 276 5936.6353 9.168083
121 313 6730.2563 4.724203
121 365 7838.6025 4.995972
122 31 663.81665 19.223312
122 92 1974.8138 8.330437
122 117 2518.1624 9.158127
122 160 3438.0815 5.537473
122 187 4030.502 5.607127
122 269 5794.8423 8.994351
122 307 6617.7153 5.53559
122 342 7367.888 4.706452
123 31 661.16486 18.430609
123 91 1956.5476 12.460474
123 119 2551.772 8.43776
123 168 3601.9304 5.786058
123 200 4305.6743 4.3914194
123 269 5791.9575 9.772915
123 290 6265.6094 4.3788714
123 372 8026.959 4.330605
124 36 784.3293 24.214314
124 61 1322.2505 10.437624
124 135 2901.267 8.504835
124 158 3398.492 5.766654
124 223 4793.659 5.260485
124 246 5299.3584 3.8969417
124 309 6660.203 4.9412665
124 334 7192.754 5.436814
125 72 1544.5363 9.348081
125 100 2169.17 7.475119
125 157 3366.8088 5.862069
125 194 4190.421 5.9363246
125 260 5587.9717 6.0429935
125 284 6094.6436 4.5926003
125 377 8126.561 5.0870767
126 36 772.0326 22.312088
126 73 1589.3492 9.16847
126 128 2756.7957 11.654431
126 164 3527.8655 6.368513
126 225 4848.482 6.4887614
126 276 5937.274 5.1769767
126 309 6662.537 4.0781493
126 338 7271.338 3.970554
127 78 1678.0657 11.845299
127 115 2487.0767 13.853295
127 160 3453.5918 5.598704
127 193 4160.1167 4.6574464
127 275 5932.99 5.3454227
127 328 7050.607 4.949216
128 46 993.27527 18.746548
128 73 1587.0055 12.445157
128 108 2316.8884 10.089555
128 148 3180.8376 5.808564
128 223 4795.0327 6.7403183
128 275 5918.65 5.624849
